Entity,Code,1750,1751,1752,1753,1754,1755,1756,1757,1758,1759,1760,1761,1762,1763,1764,1765,1766,1767,1768,1769,1770,1771,1772,1773,1774,1775,1776,1777,1778,1779,1780,1781,1782,1783,1784,1785,1786,1787,1788,1789,1790,1791,1792,1793,1794,1795,1796,1797,1798,1799,1800,1801,1802,1803,1804,1805,1806,1807,1808,1809,1810,1811,1812,1813,1814,1815,1816,1817,1818,1819,1820,1821,1822,1823,1824,1825,1826,1827,1828,1829,1830,1831,1832,1833,1834,1835,1836,1837,1838,1839,1840,1841,1842,1843,1844,1845,1846,1847,1848,1849,1850,1851,1852,1853,1854,1855,1856,1857,1858,1859,1860,1861,1862,1863,1864,1865,1866,1867,1868,1869,1870,1871,1872,1873,1874,1875,1876,1877,1878,1879,1880,1881,1882,1883,1884,1885,1886,1887,1888,1889,1890,1891,1892,1893,1894,1895,1896,1897,1898,1899,1900,1901,1902,1903,1904,1905,1906,1907,1908,1909,1910,1911,1912,1913,1914,1915,1916,1917,1918,1919,1920,1921,1922,1923,1924,1925,1926,1927,1928,1929,1930,1931,1932,1933,1934,1935,1936,1937,1938,1939,1940,1941,1942,1943,1944,1945,1946,1947,1948,1949,1950,1951,1952,1953,1954,1955,1956,1957,1958,1959,1960,1961,1962,1963,1964,1965,1966,1967,1968,1969,1970,1971,1972,1973,1974,1975,1976,1977,1978,1979,1980,1981,1982,1983,1984,1985,1986,1987,1988,1989,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022
Trinidad and Tobago,TTO,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,25648.0,65952.0,124576.0,197856.0,223504.0,289456.0,333424.0,414032.0,527616.0,769440.0,648528.0,868368.0,1000272.06,981952.0,1209120.0,1656128.0,1945584.0,1960240.0,2099472.0,3231648.0,3594384.0,3645680.0,3074096.0,3253632.0,4067040.0,4777856.0,5089296.0,5741488.0,7247392.0,8339264.0,9453120.0,10735520.0,9900128.0,10665904.0,10273856.0,10772160.0,11021312.0,10937040.0,12003264.0,12640800.0,13750992.0,2352288.0,2513504.0,2795632.0,2934864.0,2835847.0,2721846.0,2879340.0,2564266.0,3476542.0,3091703.0,2578742.0,4597934.0,7232082.0,1677458.0,3791527.0,5191116.0,4051521.8,4634187.0,4036866.2,3901179.0,8990356.0,8096400.5,8235512.5,9389822.0,10042043.0,9613296.0,15910818.0,16159260.0,15311864.0,16707079.0,16919436.0,17242380.0,18405236.0,16275545.0,17504410.0,20723080.0,17354846.0,17489066.0,15833101.0,16105026.0,16981164.0,16968162.0,19102764.0,17411194.0,15349368.0,14732517.0,18458328.0,18911194.0,19905198.0,22594362.0,24366292.0,26756396.0,28701796.0,32391288.0,32711342.0,38226790.0,42727050.0,45582096.0,44464628.0,44442092.0,47111836.0,47067340.0,46175890.0,45823650.0,46891730.0,45559680.0,39893100.0,40317892.0,40327880.0,40782852.0,35029664.0,35532470.0,34331736.0
Tunisia,TUN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10992.0,29312.0,40304.0,,29312.0,21984.0,,,,,,,,,,,,18171.0,18171.0,18171.0,25440.0,29074.0,32708.998,32735.002,58370.0,135330.0,160978.0,51200.0,91362.0,95026.0,131568.0,127765.0,145906.0,127556.99,1219429.0,1376921.0,1442784.0,1376743.0,1405814.0,1595959.0,1559408.0,1573886.0,1445887.0,1588397.0,1724106.0,1764711.0,1793901.0,1944128.0,2753486.0,2460363.0,2881636.0,3083186.0,3592336.0,3852094.0,3738743.0,4208133.0,4732530.0,4824843.0,5393247.0,5544025.0,5844832.0,6754190.0,7488590.0,8770340.0,9495551.0,9839484.0,9531861.0,11319278.0,11563105.0,11960545.0,12087189.0,11779839.0,12495245.0,13268198.0,13483229.0,16005548.0,15275014.0,16616589.0,16135008.0,16271666.0,16619228.0,17218460.0,17787744.0,18639804.0,19554614.0,20429640.0,20680184.0,21142368.0,22094576.0,22548992.0,22969948.0,24591038.0,25540792.0,25421650.0,28137812.0,26436428.0,28455854.0,28333024.0,29692062.0,31418044.0,30591786.0,31271626.0,31134054.0,30353464.0,28493462.0,35244284.0,35576780.0
Turkey,TUR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,150224.0,208848.0,227168.0,175872.0,267472.0,157552.0,197856.0,245488.0,238160.0,256480.02,351744.0,274800.0,447008.0,326096.0,124576.0,139232.0,183200.0,153888.0,161216.0,175872.0,194192.0,135568.0,245488.0,267472.0,403040.0,366400.0,403040.0,410368.0,425024.0,392048.0,373728.0,443344.0,315104.0,523952.0,670512.0,1036911.94,948976.0,1047904.0,1205456.0,1366672.0,1531552.0,1579184.0,1879632.0,1722080.0,1956576.0,1883296.0,2227712.0,1996880.0,2037184.0,1663456.0,1036911.94,512960.03,392048.0,458000.0,937984.0,1403312.0,842720.0,1011263.94,1472928.0,2451216.0,2366944.0,3008144.0,3279280.0,3125154.0,3550149.0,3971538.0,3938384.0,4000642.8,4663797.0,5792101.0,5935145.0,5865499.0,4245714.0,4633889.0,4904937.0,5469282.0,5619476.0,4945538.0,6118197.0,7022729.0,7088681.0,7022581.0,7476798.0,7700331.0,7967684.0,9488155.0,10184316.0,10473534.0,12964756.0,13433034.0,13619423.0,14358958.0,15969929.0,16034868.0,17191804.0,16798536.0,17340838.0,21604546.0,22639942.0,26302962.0,27352956.0,31505760.0,33479114.0,36265490.0,38752696.0,42579228.0,47638156.0,53721840.0,59310000.0,60928644.0,65419330.0,73359400.0,81120720.0,76713870.0,75037840.0,75212270.0,79185990.0,86210030.0,89812184.0,94906030.0,105662350.0,115617870.0,128442184.0,124727510.0,137569950.0,151614980.0,158126320.0,164064880.0,171138860.0,167565650.0,181355250.0,199646700.0,212108210.0,212135040.0,207927920.0,229936660.0,213581220.0,221225650.0,236765650.0,244768590.0,264870640.0,282368320.0,313693340.0,310622140.0,316412300.0,316193060.0,342057300.0,356107200.0,347331740.0,364028300.0,384929660.0,405950200.0,430900860.0,422058620.0,402692260.0,412926880.0,452702800.0,435684600.0
Turkmenistan,TKM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,153.0,184.0,123.00001,153.0,,,,,,,,,,,,,,,,,951.0,,,,,2883.0,,,4048.9998,4294.0,5674.0,7208.0,6502.0,6809.0,7637.0,7300.0,23065.0,26470.0,22022.0,29874.0,32419.998,43768.0,44934.0,42173.0,51191.0,58920.0,73152.0,74655.0,97566.0,100112.0,117441.0,123698.0,130293.0,148297.0,150567.0,164001.0,168203.0,177987.0,185655.0,200500.0,227061.0,250004.0,264634.0,310181.0,315917.0,362998.0,369531.0,427255.0,479182.0,555891.0,629717.0,646495.0,624411.0,610793.0,679559.0,606591.0,691889.0,774978.0,779732.0,823102.0,807214.0,836904.0,948027.0,1029858.0,929470.0,853129.0,909289.0,836842.0,333737.0,285061.0,259941.02,281902.0,343797.0,379775.0,452467.0,446578.0,647047.0,804453.0,879286.0,947530.0,1296308.0,1559170.0,1753152.0,1962910.0,2370975.0,2677934.0,3063163.0,3137291.0,3311814.0,3352596.0,4018758.8,3530228.0,1943932.0,2028800.0,2942137.0,3095329.0,3464882.0,4165581.2,4420952.0,5022148.0,5585335.0,6043797.0,6471001.0,6843903.0,7465162.0,8464571.0,9297144.0,10183092.0,10883100.0,11445880.0,11924342.0,12319562.0,12956351.0,13919498.0,14825318.0,15737201.0,16627340.0,17407484.0,17918474.0,18676966.0,19631972.0,20862556.0,21968376.0,22918512.0,23815656.0,25052472.0,26013896.0,26897174.0,27827508.0,28053340.0,29141752.0,28614916.0,29153128.0,29572022.0,29838292.0,32156776.0,35516484.0,35790644.0,36972620.0,37448250.0,31702526.0,32422294.0,31994180.0,27516396.0,34216140.0,34569176.0,31654202.0,31196074.0,33445510.0,39796908.0,39361496.0,34034184.0,30130800.0,40567560.0,49355104.0,47928664.0,49499596.0,49182930.0,59438420.0,52462364.0,59184068.0,65155076.0,66938636.0,64339644.0,62799344.0,64322776.0,64450340.0,64359890.0,63760204.0,65324644.0,67697480.0,69974744.0,70958350.0
Turks and Caicos Islands,TCA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,62288.0,62288.0,65952.0,65952.0,69616.0,69616.0,69616.0,84272.0,87936.0,98928.0,109920.0,113584.0,150224.0,157552.0,161216.0,190528.0,216176.0,252815.98,263808.0,274800.0,282128.0,282128.0,282128.0,285792.0,307776.0,311440.0,329760.0,351744.0,362736.0,362736.0,359072.0,346011.0,349200.0
Tuvalu,TUV,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3664.0,3664.0,3664.0,3664.0,3664.0,3664.0,3664.0,3664.0,10992.0,10992.0,7328.0,10992.0,10992.0,10992.0,10992.0,10992.0,10992.0,10992.0,10992.0,10992.0,10992.0,10992.0,10992.0,10992.0,10992.0,10992.0,10992.0,10992.0,10992.0,10992.0,10992.0,11470.0,11340.0
Uganda,UGA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,106256.0,139232.0,142896.0,208759.0,219662.0,263600.0,263570.0,278107.0,292704.0,413705.0,421063.0,406437.0,428450.0,432144.0,490679.0,626009.0,732325.0,809179.0,981328.0,1175431.0,1442843.0,1437743.0,1378383.0,1176441.0,1189710.0,1128594.0,985384.0,801967.0,695171.0,670871.0,626023.0,527045.0,544697.0,613545.0,580422.0,616914.0,701855.0,768574.0,862875.0,800488.0,760855.0,779805.0,797791.0,797457.0,708177.0,925485.0,1018092.06,1061946.0,1208757.0,1254724.0,1360870.0,1417088.0,1446221.0,1512745.0,1607486.0,2017941.0,2383386.0,2709990.0,2779614.0,2999798.0,3569619.0,3824069.0,3626987.0,3754530.0,4089666.0,4525570.0,4795435.0,5387882.0,5523001.0,5731925.0,5538408.0,6052755.0,6021782.0
Ukraine,UKR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3556.0,4268.0,2845.0,3556.0,,,,,,,,,,,,,,,,,22050.0,,,,,66861.0,,,93891.0,99581.0,131589.0,167154.0,150794.0,157907.0,177112.0,169287.0,534892.0,613845.0,510707.97,692798.0,751836.0,1015014.06,1042043.0,978026.0,1187146.0,1366392.0,1696431.0,1731285.0,2262620.0,2321657.0,2723537.0,2868641.0,3021568.0,3439097.0,3491732.0,3803278.0,3900725.0,4127627.0,4305450.0,4649716.0,5265694.0,5797741.0,6137027.0,7193296.0,7326307.0,8418140.0,8569646.0,9908297.0,11112514.0,12891456.0,14603535.0,14992612.0,14480482.0,14164668.0,15759385.0,14067221.0,16045324.0,17972214.0,18082464.0,19088230.0,18719782.0,19408314.0,21985322.0,23883050.0,21554992.0,19784586.0,21086962.0,19406890.0,7739568.0,6610748.0,6028199.0,6537484.0,7972872.0,8807217.0,10492979.0,10356411.0,15005415.0,18655766.0,20724754.0,22319742.0,30345806.0,36455972.0,41072190.0,45900596.0,55521680.0,62846468.0,72064480.0,73689450.0,77775750.0,78729544.0,94393624.0,82924450.0,45080976.0,47049120.0,68229976.0,72240344.0,81189160.0,97767000.0,104036744.0,118265096.0,131830050.0,142878620.0,153000960.0,161866660.0,176787250.0,200459400.0,219773170.0,240488130.0,256669380.0,269830240.0,280891300.0,289613570.0,303883360.0,325856500.0,346508600.0,367526560.0,388075840.0,405721570.0,417052700.0,434299200.0,456820030.0,484737280.0,510001100.0,531497630.0,551676000.0,579866430.0,602172350.0,622605800.0,643918500.0,649262340.0,674859700.0,661774300.0,674319800.0,683808060.0,689836860.0,744234240.0,740662850.0,733831740.0,727357630.0,683160900.0,706226900.0,632924160.0,589282800.0,510320400.0,419492100.0,390072130.0,351769700.0,340514370.0,328807580.0,298578880.0,285674200.0,303891300.0,295900900.0,307245380.0,310625760.0,313530560.0,333061630.0,336819550.0,325983400.0,277593340.0,294365800.0,308376420.0,304424100.0,297479000.0,257639000.0,223787570.0,233961020.0,223080820.0,231663820.0,221943170.0,206823860.0,210153310.0,141253000.0
United Arab Emirates,ARE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10992.0,10992.0,10992.0,18320.0,21984.0,18320.0,21984.0,25648.0,916000.0,1242096.0,20507408.0,15234912.0,21166928.0,23434944.0,30605392.0,31301552.0,31045072.0,39617012.0,38751290.0,44753588.0,36546456.0,36823400.0,36766936.0,36752772.0,35220452.0,46155644.0,49652536.0,47030090.0,47450350.0,48095596.0,54186136.0,51703772.0,56673424.0,57757056.0,65565560.0,75010504.0,72463500.0,75412150.0,72919520.0,80106300.0,77316160.0,111813100.0,101417960.0,84649070.0,106443120.0,111702584.0,114399416.0,121705080.0,133124510.0,153683520.0,168013250.0,184842300.0,197573140.0,207392260.0,213335140.0,209983040.0,225683650.0,226604720.0,212490380.0,209278510.0,219556580.0,216768320.0,237248980.0,243895220.0
United Kingdom,GBR,9305937.0,9407229.0,9505168.0,9610490.0,9733580.0,9793468.0,9909914.0,10093936.0,10216358.0,10338854.0,10514331.0,10747885.0,10952198.0,11191592.0,11396982.0,11643486.0,11876080.0,12152509.0,12466936.0,12780074.0,13097216.0,13369488.0,13623507.0,13808138.0,14012415.0,14338920.0,14654124.0,14959537.0,15243483.0,15535235.0,15878726.0,16234383.0,16580954.0,17062752.0,17471092.0,17961464.0,18443832.0,18855466.0,19282564.0,19859760.0,20394430.0,20928086.0,21456558.0,21813614.0,22072648.0,21864574.0,21582768.0,21536814.0,22527018.0,26855000.0,31340080.0,30736626.0,30377368.0,28241450.0,27790074.0,29295006.0,30908602.0,32583656.0,33701640.0,34522536.0,35402028.0,36155070.0,36741616.0,37359772.0,38181804.0,39019170.0,39265496.0,41766344.0,43769000.0,43316496.0,42567188.0,43493436.0,45073956.0,46676420.0,48136788.0,49563788.0,50101644.0,52047628.0,52630228.0,53242880.0,67724220.0,64486136.0,62558720.0,61924740.0,65802124.0,72197420.0,78544550.0,75253620.0,73585960.0,75786170.0,80790880.0,81330410.0,85193130.0,88569550.0,93955130.0,99778424.0,95493680.0,101822930.0,108978020.0,117350130.0,122350150.0,116411176.0,115997620.0,115358070.0,139012290.0,130169360.0,140081200.0,137573280.0,134833460.0,149702940.0,167950430.0,175047600.0,169470990.0,180224830.0,193909870.0,205488110.0,211731570.0,217374130.0,213219150.0,223705520.0,228494370.0,242036510.0,254988750.0,264658050.0,257187170.0,271487740.0,271018750.0,275899200.0,270974800.0,272645570.0,297124770.0,312312030.0,314964770.0,327730140.0,319097760.0,315290850.0,312429280.0,320442430.0,333167520.0,345024220.0,353022720.0,360471650.0,353008100.0,316210530.0,362102140.0,365549950.0,375981340.0,385969400.0,386878080.0,414552300.0,419740500.0,410701400.0,426639840.0,429985060.0,431992930.0,437672130.0,453350370.0,473568320.0,461964450.0,466086460.0,469732130.0,481350700.0,455885860.0,498322340.0,483182700.0,489481100.0,507071970.0,501169250.0,466848580.0,456131360.0,470750720.0,319804900.0,428222700.0,454892930.0,475982900.0,449657100.0,246371020.0,466734980.0,437639700.0,460673800.0,441073630.0,412212450.0,395899700.0,392154500.0,423203650.0,429106900.0,453795970.0,468130750.0,448940000.0,452456350.0,475143870.0,469651500.0,468899900.0,454820350.0,442024580.0,417624400.0,436128220.0,461269020.0,475563200.0,485108700.0,500792130.0,545252800.0,528706100.0,540210750.0,553009700.0,576951700.0,574323500.0,570714200.0,556315840.0,546606140.0,584020030.0,588614800.0,592931500.0,603385660.0,607866000.0,622111600.0,618074600.0,592057000.0,606488260.0,628382600.0,652577400.0,660388200.0,648026300.0,659577100.0,617183600.0,603247040.0,598526000.0,604361700.0,604713500.0,644512800.0,579035400.0,560554500.0,548240400.0,545485100.0,529108160.0,559627300.0,568554000.0,571667600.0,570293760.0,581576100.0,601945100.0,609412700.0,593845950.0,579612540.0,574016900.0,566158900.0,586760700.0,562708160.0,568543700.0,561649600.0,569033660.0,577970560.0,560273200.0,571618750.0,573429760.0,570338370.0,567845600.0,559566460.0,544932400.0,494107700.0,511904580.0,469713300.0,487476770.0,477611260.0,438807070.0,422460800.0,399430140.0,387367140.0,379729760.0,364753280.0,326263200.0,347465060.0,318654370.0
United States,USA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,252815.98,267472.0,289456.0,296784.0,333424.0,340752.0,333424.0,377392.0,392048.0,403040.0,417696.0,447008.0,483648.0,520288.0,560592.0,600896.0,663184.0,718144.0,780432.0,762112.0,791424.0,828064.0,864704.0,901344.0,1014928.0,1135840.0,1315376.0,1447280.0,1593840.0,1795360.0,2088480.0,2264352.0,3022800.0,3528432.0,3381872.0,4316192.0,4730224.0,5305472.0,5030672.0,5517984.0,5873392.0,6214144.0,6917632.0,7764016.0,9306560.0,11204512.0,12710416.0,15070032.0,16784784.0,18221072.0,19792928.0,24633072.0,26791168.0,30162048.0,33159198.0,38160560.0,40036530.0,41055120.0,41648690.0,45320016.0,47437810.0,45679090.0,47448800.0,54809776.0,58656976.0,58821856.0,59232224.0,72865970.0,82352060.0,93695810.0,98620220.0,103020690.0,126305410.0,139506800.0,134296590.0,135747540.0,132820010.0,147175550.0,143903600.0,175468960.0,198684240.0,210192900.0,235393950.0,253882580.0,267589570.0,272162270.0,287463170.0,307380830.0,373875100.0,335542400.0,401747300.0,427424580.0,450449200.0,454094850.0,425050370.0,479948100.0,480882460.0,500287140.0,545321500.0,625534000.0,662738400.0,721527550.0,764495740.0,894406900.0,882057540.0,986482400.0,1035471170.0,1203861500.0,1052812860.0,1165706200.0,1271582100.0,1258666600.0,1343565600.0,1442542100.0,1317980300.0,1367697000.0,1518980700.0,1670970600.0,1747718100.0,1479158800.0,1738245800.0,1423668600.0,1435758300.0,1896735900.0,1698320300.0,1758185500.0,1906048500.0,1862839200.0,1830965000.0,1963506200.0,1744916200.0,1484959100.0,1257814100.0,1348876800.0,1436238600.0,1492320900.0,1713411700.0,1792609900.0,1515749900.0,1670920400.0,1874985100.0,2043585000.0,2198264800.0,2272059100.0,2444903700.0,2359551500.0,2257493800.0,2485854500.0,2582558700.0,2164862200.0,2541485300.0,2618711600.0,2551219500.0,2612971300.0,2489462300.0,2728512000.0,2859995000.0,2835772200.0,2747107600.0,2831923200.0,2897315000.0,2886872800.0,2993902000.0,3126487600.0,3264313600.0,3399547000.0,3571421400.0,3705461000.0,3840919600.0,4035145200.0,4339686000.0,4365465000.0,4573015000.0,4785103000.0,4621099500.0,4478275000.0,4747817500.0,4889665500.0,4941423000.0,5008641500.0,4808556000.0,4686420500.0,4447298000.0,4429423000.0,4662174000.0,4652632600.0,4663429600.0,4825711600.0,5050543600.0,5132206000.0,5120957000.0,5062956500.0,5174227500.0,5272850400.0,5364279300.0,5425259500.0,5612983000.0,5688142300.0,5733281000.0,5803918000.0,6010135600.0,5907739600.0,5946308000.0,6010145300.0,6112655000.0,6132183000.0,6052686000.0,6130123000.0,5915118600.0,5480725500.0,5679715300.0,5546116000.0,5344086000.0,5480156700.0,5528681000.0,5376473000.0,5252932000.0,5212162000.0,5377797000.0,5262145000.0,4714628000.0,5032213000.0,5057303600.0
Uruguay,URY,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,76320.0,65417.0,50880.0,50880.0,54514.0,72686.0,76320.0,87223.0,83589.0,87223.0,72686.0,65417.0,94491.0,109029.0,141797.0,145431.0,145401.0,145400.0,2453662.0,2622206.0,3153486.0,3505259.0,3736091.0,3919410.0,4021704.2,4431746.0,3977351.0,4387778.0,4314528.0,4116761.2,4006902.2,4314824.0,4552718.0,5516290.0,5398834.0,4878754.0,4878368.0,5589393.0,5735803.0,5801934.0,6069376.0,5768719.0,5677001.0,5962407.0,5887086.0,5639634.0,5729321.0,6262352.0,5818505.0,5355957.0,4853822.0,3803538.0,3438156.0,3283824.0,3164926.0,3542533.0,4785973.0,4852638.0,3967289.0,4527678.0,5142888.0,4439220.0,4030404.0,4557192.0,5405165.0,5513665.0,5638758.0,6682218.0,5268017.0,5030443.0,4557757.0,4526888.0,5564822.0,5726669.0,6597095.0,5947501.0,8201628.5,7946771.0,6297960.0,7652644.0,8591791.0,7492373.0,6684323.0,6742026.0,6521229.0,6162573.0,6570970.0,6489942.0,6477168.0,8102205.5,7893098.0
Uzbekistan,UZB,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,476.0,572.0,381.0,476.0,,,,,,,,,,,,,,,,,2953.0,,,,,8955.0,,,12576.0,13338.0,17625.0,22388.0,20197.0,21150.0,23722.0,22674.0,71642.0,82217.0,68403.0,92792.0,100700.0,135949.0,139569.0,130995.01,159004.0,183012.0,227217.0,231885.0,303051.0,310959.0,364786.0,384221.0,404703.0,460626.0,467676.0,509404.0,522456.0,552847.0,576664.0,622775.0,705278.0,776539.0,821982.0,963457.0,981272.0,1127511.0,1147803.0,1327100.0,1488390.0,1726658.0,1955971.0,2008084.0,1939490.0,1897190.0,2110784.0,1884138.0,2149082.0,2407166.0,2421933.0,2556643.0,2507294.0,2599515.0,2944675.0,3198853.0,2887037.0,2649912.0,2824350.0,2599324.0,1036623.94,885432.0,807406.0,875619.0,1067872.0,1179623.0,1405411.0,1387119.0,2009798.0,2498720.0,2685040.0,2889437.0,3964873.0,4777606.0,5370626.0,6034538.0,7282014.0,8212237.5,9376972.0,9616553.0,10152402.0,10278570.0,12341426.0,10814187.0,6038065.0,6301674.0,9138600.0,9569340.0,10679644.0,12823547.0,13578133.0,15411501.0,17113112.0,18497440.0,19787416.0,20910298.0,22779822.0,25818978.0,28382330.0,31113326.0,33287796.0,35015784.0,36493948.0,37762956.0,39770612.0,42800560.0,45661216.0,48509904.0,51276404.0,53716356.0,55335436.0,57705424.0,60562076.0,64423270.0,67792280.0,70695050.0,73430520.0,77221030.0,80200420.0,82917670.0,85776620.0,86464610.0,89785944.0,88193500.0,89875250.0,91168184.0,92012540.0,99179440.0,95384930.0,97499096.0,100721820.0,104046710.0,103783350.0,102288880.0,110984330.0,115617240.0,109784970.0,104802930.0,108184184.0,109027840.0,120974760.0,123586570.0,123477320.0,126221210.0,132575224.0,130294420.0,129097550.0,121599860.0,124900550.0,123820770.0,128388290.0,109227384.0,107665944.0,116756070.0,118854700.0,112281976.0,107399464.0,103695920.0,110139080.0,108930904.0,102288104.0,108429080.0,109631970.0,116387944.0,120610190.0
Vanuatu,VUT,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,40304.0,32976.0,62288.0,47632.0,76944.0,84272.0,62288.0,43968.0,40304.0,58624.0,62288.0,54960.0,62288.0,54960.0,43968.0,51296.0,58624.0,62288.0,62288.0,51296.0,51296.0,54960.0,54960.0,120912.0,58624.0,47632.0,65952.0,62288.0,65952.0,65952.0,65952.0,65952.0,65952.0,65952.0,84272.0,87936.0,84272.0,87936.0,87936.0,91600.0,84272.0,84272.0,58624.0,58624.0,47632.0,98928.0,95264.0,120912.0,120912.0,135568.0,117248.0,109920.0,157552.0,135568.0,150224.0,142896.0,179536.0,164880.0,201520.0,210280.0,207909.0
